edad,ingreso_anual,saldo_cuenta,meses_empleado,ratio_deuda,historial_pagos,productos_banco,tiene_tarjeta,default
58,61111.46,9349.09,43.0,0.2506,2,5,0,0
59,55487.16,2059.15,79.0,0.4862,1,5,0,0
43,66085.27,-5000.0,44.0,0.1314,2,5,0,1
39,38147.2,-1532.89,298.0,0.4893,1,4,0,0
65,8000.0,709.39,400.0,0.1474,2,4,1,0
28,58344.0,1961.01,464.0,0.414,2,2,1,0
22,44771.43,14356.97,347.0,0.2003,0,7,0,1
26,79792.09,7627.68,375.0,0.0498,1,6,0,0
63,45718.33,-5000.0,61.0,0.1698,1,7,1,0
44,43863.33,-5000.0,2.0,0.3374,1,7,1,1
20,55431.36,865.47,151.0,0.5033,2,6,1,0
27,30076.72,4009.68,173.0,0.4063,2,2,0,0
19,28871.61,10939.08,209.0,0.1546,1,1,0,1
64,42552.62,16839.15,319.0,0.1153,0,3,1,0
44,21989.84,17273.78,47.0,0.482,2,3,0,0
21,39272.61,-538.8,49.0,0.4701,1,4,1,0
30,93489.03,10476.41,403.0,0.2233,2,2,1,0
53,71065.84,6405.03,277.0,0.3936,1,6,1,0
51,52700.95,-5000.0,174.0,0.1221,0,4,1,1
64,83791.93,-5000.0,399.0,0.4808,2,6,1,0
19,24377.6,4152.87,321.0,0.417,2,2,0,0
21,107261.0,-5000.0,402.0,0.4107,2,2,1,0
20,33487.44,-3811.68,308.0,0.5356,2,2,0,0
40,95095.15,-2478.66,242.0,0.2543,1,2,1,0
59,94985.08,4750.01,438.0,0.1298,2,2,0,0
55,8000.0,13244.97,475.0,0.0376,2,3,1,0
29,81677.3,3101.95,356.0,0.427,2,4,1,0
55,37902.27,-1311.06,302.0,0.3401,1,6,0,0
55,30800.79,-5000.0,16.0,0.4922,2,4,1,0
28,58115.95,6666.99,417.0,0.1483,2,1,1,0
60,19802.12,3228.49,74.0,0.2506,1,5,1,0
42,57549.93,-1397.5,15.0,0.3702,2,1,1,0
21,21480.14,12328.73,213.0,0.1884,2,2,0,0
40,49426.98,-5000.0,37.0,0.3031,2,3,0,1
61,78384.06,-2479.05,44.0,0.0679,1,7,1,0
57,54662.95,1039.78,222.0,0.4703,2,4,1,0
33,36005.21,-1497.47,188.0,0.0483,1,6,1,0
61,58535.28,7406.04,61.0,0.3686,0,5,1,0
40,9837.99,6711.31,469.0,0.5721,2,3,0,0
44,24028.48,11407.76,99.0,0.4498,0,6,1,1
22,34243.25,7018.56,98.0,0.5937,0,5,1,1
74,64671.26,2077.01,387.0,0.2452,2,7,0,0
65,55144.97,281.46,338.0,0.0135,2,7,1,0
29,58379.16,6642.22,170.0,0.1938,0,6,1,0
49,44315.44,1477.55,124.0,0.2098,2,3,0,0
62,25297.51,3377.82,438.0,0.5808,2,3,1,0
46,82202.92,7077.47,16.0,0.361,1,4,1,0
30,27555.16,4108.45,307.0,0.1882,1,2,0,0
73,55475.97,5468.76,47.0,0.1311,1,1,1,1
33,42197.38,-3327.37,1.0,0.3872,2,6,1,0
37,59074.83,13797.64,49.0,0.4029,2,7,0,0
39,29862.83,-5000.0,269.0,0.3328,0,7,1,0
68,71316.93,6513.58,143.0,0.2084,0,5,1,0
46,79456.95,-886.73,331.0,0.094,1,6,1,0
59,69783.08,11658.77,461.0,0.4384,2,7,1,0
69,48940.63,10069.93,18.0,0.413,2,4,1,0
70,34121.87,2983.6,297.0,0.1106,2,2,1,0
66,115552.79,15437.76,437.0,0.1989,2,1,1,0
69,20209.39,1500.81,59.0,0.6336,1,1,0,0
72,67030.74,10053.54,200.0,0.2597,2,2,0,0
74,53319.62,-2809.85,33.0,0.0771,1,6,1,1
54,43436.56,6239.79,51.0,0.4139,2,3,0,1
25,49629.07,-4459.68,465.0,0.0655,1,2,1,0
24,32244.62,3155.77,120.0,0.0486,1,3,0,0
63,55676.39,2588.7,82.0,0.272,2,7,1,1
36,52920.61,10028.47,429.0,0.5156,0,7,0,0
63,111941.33,,129.0,0.2554,2,4,0,0
71,71770.56,27586.8,133.0,0.4292,2,4,1,0
54,57897.07,-5000.0,404.0,0.2022,2,1,1,0
61,59388.97,4863.59,363.0,0.0719,1,5,1,0
33,90988.44,5302.33,266.0,0.5863,2,7,1,0
42,20739.34,7304.75,407.0,0.5592,2,1,1,0
73,40431.68,-1123.14,108.0,0.2368,0,1,1,0
64,8000.0,4934.16,382.0,0.1676,1,5,1,0
29,58969.35,-1515.59,318.0,0.2707,2,2,1,0
71,66204.34,17985.12,274.0,0.2268,2,4,1,0
46,20110.0,-2080.86,178.0,0.3322,0,7,1,0
66,80877.0,1815.83,57.0,0.5701,2,1,1,0
47,27028.0,-2306.67,279.0,0.584,1,4,1,0
52,36438.3,-3402.12,385.0,0.201,2,4,0,0
27,47989.15,-5000.0,46.0,0.1735,2,7,1,0
37,84854.91,8376.53,77.0,0.3786,2,1,0,0
59,23545.05,-2382.55,422.0,0.0837,1,6,0,0
66,52281.18,-3377.2,414.0,0.4018,2,7,1,0
23,64370.94,-4705.35,285.0,0.2121,2,7,0,0
22,59211.75,5435.07,220.0,0.7003,1,2,1,0
57,60135.03,3173.4,2.0,0.0109,1,4,1,0
43,64037.51,3210.07,437.0,0.4389,1,6,1,0
66,31131.93,-3090.88,268.0,0.3283,2,3,1,0
21,87194.49,6481.86,38.0,0.2807,1,4,1,0
37,42221.27,-2298.79,173.0,0.3661,1,3,0,0
20,38903.79,3561.45,400.0,0.2226,2,7,0,0
58,78690.64,1882.13,434.0,0.5154,2,1,1,0
66,29235.83,-5000.0,305.0,0.1556,2,1,1,0
26,53006.95,19230.27,66.0,0.3348,2,6,0,0
36,,7598.3,76.0,0.2705,0,1,0,1
66,107980.9,4441.65,160.0,0.7126,2,7,1,0
20,102716.36,5704.29,366.0,0.5428,2,7,0,0
72,42243.98,19418.64,366.0,0.4251,0,4,0,0
68,57996.43,12094.93,359.0,0.5705,2,4,1,0
26,45130.0,5790.11,,0.0235,2,5,1,0
25,36285.01,-2666.47,149.0,0.1559,1,6,1,0
57,47990.79,-1404.33,150.0,0.1466,1,4,1,0
18,43984.96,-5000.0,349.0,0.2437,1,7,1,0
46,8000.0,53.74,370.0,0.413,2,5,0,0
21,51575.58,8294.71,14.0,0.6071,0,7,0,0
48,43942.68,8069.03,341.0,0.0877,2,1,1,0
37,52805.01,7929.17,186.0,0.1087,1,7,1,0
58,43062.06,-1122.91,172.0,0.178,2,1,0,0
68,35991.52,7408.35,243.0,0.2945,2,4,1,0
45,66872.75,,224.0,0.2357,2,1,1,0
54,58328.36,-5000.0,470.0,0.0221,1,7,1,0
52,79901.18,5435.38,265.0,0.3723,0,1,0,0
74,57368.24,19648.41,396.0,0.0831,2,6,1,0
31,40059.84,668.28,426.0,0.114,1,2,0,0
31,60419.21,-5000.0,471.0,0.0595,2,2,0,1
39,8000.0,-3501.27,317.0,0.5803,1,5,1,0
59,97592.0,-5000.0,454.0,0.4428,1,4,1,0
67,51859.5,-2074.88,284.0,0.2234,2,7,1,0
33,99611.4,-5000.0,177.0,0.431,2,1,0,0
24,23266.37,10446.84,389.0,0.3591,2,2,1,0
52,17058.87,,423.0,0.4102,2,6,1,0
52,54145.83,5743.9,146.0,0.2474,1,1,1,0
39,54063.37,12809.85,462.0,0.3599,2,6,1,0
28,53456.12,-1523.04,213.0,0.5586,2,7,1,0
66,49645.66,3588.4,110.0,0.1431,0,6,1,0
66,29297.07,20555.29,329.0,0.335,2,2,1,0
60,8000.0,7682.25,116.0,0.1181,0,3,0,0
51,52078.76,7662.37,193.0,0.1084,2,6,1,0
32,12935.2,-3140.35,256.0,0.3675,0,6,1,0
40,10574.84,-332.59,229.0,0.2068,1,7,1,0
21,35484.21,-5000.0,55.0,0.3573,2,2,1,0
32,55766.47,16447.3,76.0,0.2428,1,6,0,0
43,94693.98,-5000.0,38.0,0.0921,1,1,0,1
42,69481.48,10313.11,292.0,0.593,1,1,1,0
22,80830.44,7648.97,476.0,0.1235,1,4,1,0
72,61341.54,-5000.0,307.0,0.2509,1,6,0,0
33,54171.34,12139.26,268.0,0.4787,1,3,0,0
47,107644.76,930.41,410.0,0.2448,2,5,1,0
44,11928.61,-5000.0,11.0,0.315,1,5,0,0
44,34669.24,5915.86,40.0,0.3244,2,3,1,0
66,36620.51,-3579.87,475.0,0.2052,2,6,0,0
60,67338.93,1360.51,431.0,0.4097,2,5,1,1
67,20530.58,-1046.0,266.0,0.3688,1,7,1,0
39,64085.74,-4032.97,41.0,0.3128,2,7,0,1
33,59491.25,-5000.0,91.0,0.3701,1,2,1,1
42,65333.69,9374.68,357.0,0.0565,1,5,1,0
50,64880.58,5599.01,110.0,0.11,1,2,1,0
37,83457.99,5085.3,282.0,0.1859,2,6,1,0
44,43769.76,86.18,363.0,0.3714,0,2,1,0
26,58253.95,3410.37,194.0,0.3883,2,7,1,0
51,26586.27,-2888.43,226.0,0.6494,0,6,1,1
58,20880.12,-3026.42,443.0,0.177,0,2,1,0
48,89120.72,16681.91,470.0,0.263,2,4,0,0
67,24697.03,10076.34,219.0,0.1858,1,6,1,1
74,61032.8,-1491.62,97.0,0.0487,1,4,1,1
69,58276.07,-5000.0,11.0,0.1871,1,6,0,0
23,74374.52,-5000.0,86.0,0.312,1,6,1,1
68,8000.0,-2073.41,249.0,0.2377,0,6,0,0
37,67280.17,3861.63,,0.0255,0,4,0,0
43,43549.2,3946.95,255.0,0.0812,1,3,1,0
41,30002.27,4186.56,471.0,0.6197,2,7,1,0
34,38729.56,5673.78,357.0,0.2246,2,6,1,0
68,70919.27,-5000.0,38.0,0.6483,1,3,1,0
54,63281.01,15062.01,171.0,0.3388,1,1,1,0
73,41801.91,1420.91,279.0,0.3868,2,7,1,0
72,16522.31,5358.74,35.0,0.3297,2,6,0,0
41,18286.39,-2249.63,9.0,0.4999,1,2,1,0
59,63825.75,5491.91,167.0,0.2648,2,2,1,0
46,13056.44,19615.78,429.0,0.3066,2,1,0,0
46,42046.14,-4914.68,289.0,0.5712,1,1,1,0
60,112026.8,-5000.0,251.0,0.2933,1,4,0,1
57,56489.02,-3916.28,261.0,0.5217,2,6,1,0
69,63556.23,334.76,261.0,0.0663,2,7,1,0
62,18474.12,-1171.21,406.0,0.2089,1,3,1,0
53,14317.46,-5000.0,153.0,0.4332,2,2,0,0
70,64895.55,2602.7,129.0,0.1112,1,5,0,0
23,37941.2,15489.13,135.0,0.1244,2,5,0,0
61,,1801.45,273.0,0.3978,2,5,1,0
40,48578.33,2228.49,128.0,0.3008,0,2,0,0
42,133909.07,5743.54,468.0,0.3033,1,5,1,0
62,33192.0,8181.32,331.0,0.2931,1,3,0,0
33,54728.29,13985.82,150.0,0.1183,2,4,1,0
68,25146.36,4920.33,125.0,0.0359,2,1,0,0
46,,2978.75,209.0,0.4879,2,6,1,0
37,58512.81,-4932.26,412.0,0.1709,2,1,1,0
36,23470.25,8919.69,477.0,0.2078,1,3,1,0
41,39567.88,-3756.13,255.0,0.2757,1,5,1,0
71,81795.87,-4003.99,69.0,0.4408,0,5,0,0
23,78792.73,4545.07,20.0,0.0154,0,4,1,0
46,12140.11,15332.2,275.0,0.4178,1,3,0,1
65,35850.76,8811.66,,0.3588,0,3,1,0
44,93034.92,2699.74,177.0,0.0678,1,1,1,0
50,43320.55,-4852.72,426.0,0.0801,2,1,1,0
37,,15176.91,22.0,0.476,2,2,0,0
25,73173.3,2547.36,147.0,0.3142,1,2,1,0
54,14195.96,678.35,365.0,0.0536,0,3,0,0
70,24007.56,7441.34,116.0,0.0923,1,1,0,0
47,39407.52,-584.41,95.0,0.2525,0,3,0,1
42,77615.59,-3024.03,350.0,0.4141,0,7,1,0
25,72994.13,-2256.75,428.0,0.2049,2,6,0,0
71,65494.16,-2278.1,88.0,0.4787,2,4,1,1
67,44021.0,-5000.0,200.0,0.4218,2,3,1,0
69,75739.24,-5000.0,467.0,0.4171,2,3,0,0
38,43683.87,10776.24,69.0,0.1108,1,6,0,0
53,61949.2,8350.73,66.0,0.2277,2,5,1,0
42,70300.97,-3582.38,118.0,0.0556,2,1,0,0
31,89920.5,10107.22,230.0,0.5976,2,4,0,0
29,46091.89,5474.5,399.0,0.2393,1,2,1,0
39,38434.74,409.65,208.0,0.4595,2,1,1,0
49,79876.88,-5000.0,179.0,0.1533,2,7,1,0
24,81796.31,5731.58,407.0,0.4533,2,2,0,0
58,33915.64,17923.04,123.0,0.1938,2,3,0,0
44,,3116.57,175.0,0.2292,2,6,0,0
68,77975.86,10989.22,119.0,0.1486,1,3,1,0
33,8000.0,1306.26,52.0,0.4423,1,6,1,0
20,8000.0,10374.68,279.0,0.4268,1,4,1,0
35,40792.62,1798.31,464.0,0.2608,2,5,0,0
73,47560.99,-5000.0,123.0,0.1942,2,6,0,0
36,18501.2,-2773.88,34.0,0.3747,1,6,1,1
58,50546.61,4058.09,448.0,0.3818,1,5,1,0
66,51661.75,11661.0,51.0,0.3262,0,1,1,0
34,32990.3,1772.0,23.0,0.3463,1,2,1,0
54,95836.6,3238.52,,0.5233,1,5,1,0
29,55744.03,-1698.15,74.0,0.6434,2,7,0,0
38,73212.23,15487.41,478.0,0.0545,2,5,0,0
34,8594.68,15005.52,205.0,0.1155,1,3,1,0
56,8378.95,-2409.95,321.0,0.5399,1,5,0,0
67,56501.57,-5000.0,99.0,0.2769,1,7,1,0
32,91371.44,-5000.0,101.0,0.2173,1,1,0,0
34,19751.61,7827.27,373.0,0.2464,1,7,1,0
64,48584.42,4081.77,244.0,0.0394,1,2,0,0
44,14122.59,-3254.36,439.0,0.1709,0,1,1,0
47,27034.44,5174.73,442.0,0.1757,2,4,0,0
58,49827.78,-5000.0,288.0,0.1535,1,4,0,0
25,32684.72,9359.39,374.0,0.133,2,6,1,0
67,12361.9,-58.48,409.0,0.2332,2,6,0,0
38,11802.06,-5000.0,279.0,0.4045,2,1,1,0
55,8000.0,63.88,384.0,0.3054,2,6,0,0
42,56914.6,-211.8,12.0,0.2749,1,1,0,0
60,59939.53,5920.47,76.0,0.4637,1,5,1,0
52,59813.84,12327.98,227.0,0.1795,1,1,1,0
27,22270.61,11913.07,37.0,0.1185,2,7,0,0
28,70148.78,4277.05,221.0,0.1776,1,2,1,0
68,62669.47,1502.47,301.0,0.2255,1,1,1,0
47,,-1549.15,176.0,0.4074,2,6,1,0
33,41079.28,-5000.0,471.0,0.1318,2,6,0,0
26,28772.11,2846.29,418.0,0.1116,2,3,1,0
25,49804.05,-3808.09,399.0,0.3107,2,7,1,0
70,85431.2,12746.71,341.0,0.311,2,6,0,0
73,73446.42,1394.23,295.0,0.6312,2,3,1,0
40,38594.74,8976.69,317.0,0.0959,1,3,1,0
29,58465.54,-860.1,53.0,0.377,1,1,1,0
41,17464.25,-2403.86,450.0,0.1721,2,3,1,0
25,63251.68,7838.32,374.0,0.4898,2,7,1,0
49,24228.57,5221.07,139.0,0.4887,2,3,0,0
53,62256.39,5577.66,327.0,0.7185,2,5,0,0
74,119226.8,2249.77,198.0,0.4106,1,2,1,0
36,30749.69,9315.12,448.0,0.4922,2,2,0,0
29,118070.08,8158.18,256.0,0.3785,1,1,1,0
25,57265.89,-5000.0,340.0,0.222,1,7,1,0
39,26259.36,940.37,90.0,0.3879,1,7,0,0
52,25113.6,11117.93,49.0,0.1042,2,3,1,0
21,104123.89,-5000.0,432.0,0.0322,2,7,0,0
61,57324.72,-5000.0,292.0,0.3511,2,3,1,0
44,30846.18,1889.75,318.0,0.4345,1,6,1,0
63,39913.48,7165.89,193.0,0.5138,1,6,0,0
44,55769.39,,302.0,0.3281,1,6,1,0
26,44781.98,13343.57,202.0,0.3153,1,4,1,0
19,53647.48,17748.98,305.0,0.4449,1,5,0,0
49,89340.27,-5000.0,303.0,0.2294,0,6,1,0
48,16800.73,-71.95,106.0,0.3595,1,4,1,1
64,61115.76,-5000.0,431.0,0.0213,2,5,0,0
68,43177.56,8288.07,453.0,0.0418,0,2,1,0
27,32523.87,-2438.85,364.0,0.2774,2,2,0,0
35,71804.35,-806.44,9.0,0.2175,0,7,0,0
29,8464.36,,10.0,0.207,2,1,1,0
24,8000.0,-5000.0,386.0,0.2346,1,7,1,0
18,50613.33,-5000.0,70.0,0.6269,2,5,0,0
22,41545.51,-5000.0,469.0,0.4948,1,7,1,0
47,11178.82,13164.22,174.0,0.6269,0,6,1,0
26,8000.0,11305.75,84.0,0.7368,1,1,0,0
29,93265.83,648.9,328.0,0.1621,0,4,1,0
24,56575.37,-5000.0,329.0,0.2098,0,1,1,0
59,45491.14,9672.78,304.0,0.1771,2,6,1,0
54,99881.12,25037.4,368.0,0.1353,2,7,0,0
72,70551.56,1114.5,241.0,0.3701,2,2,0,0
24,89231.92,-5000.0,151.0,0.5062,0,1,0,0
29,15501.15,12933.54,206.0,0.1809,1,4,1,0
43,14565.19,-5000.0,302.0,0.2275,2,3,1,0
54,60426.88,66.6,378.0,0.2755,2,6,0,0
25,55362.48,-5000.0,207.0,0.2293,1,3,1,0
30,76241.55,573.81,45.0,0.1974,1,6,0,1
42,8000.0,-5000.0,192.0,0.1351,1,1,0,0
19,62589.94,13070.66,285.0,0.1358,2,2,0,0
40,69731.72,-4809.15,371.0,0.1238,0,4,1,0
61,68404.3,9238.48,388.0,0.0906,2,2,0,0
48,34832.64,2160.49,379.0,0.47,2,6,0,0
42,57965.38,,130.0,0.4917,1,5,1,1
45,25608.57,7177.77,11.0,0.4937,2,3,1,0
71,37676.35,2572.37,97.0,0.1669,1,1,0,1
47,18926.59,-2182.43,57.0,0.362,1,4,0,1
48,26033.36,-3496.21,323.0,0.5993,1,1,1,0
71,38975.94,7071.84,129.0,0.561,2,1,1,0
26,32726.58,-5000.0,84.0,0.0938,2,4,0,0
23,26030.21,16425.32,258.0,0.1,2,6,1,0
43,12510.07,4054.57,234.0,0.4472,2,1,1,0
36,94027.39,300.84,337.0,0.5122,2,6,1,0
29,32485.93,5128.68,442.0,0.4101,2,1,1,0
24,53249.14,-1754.38,40.0,0.335,1,2,0,0
68,8000.0,1575.61,29.0,0.3483,2,1,0,0
53,78941.23,-5000.0,392.0,0.5636,2,1,1,0
57,49179.02,6000.69,436.0,0.0269,2,2,1,0
24,33903.14,2372.35,160.0,0.3326,2,3,1,0
37,34121.47,4499.75,91.0,0.2708,1,3,1,1
53,66735.25,14865.12,143.0,0.5537,0,2,1,1
48,,-3433.67,231.0,0.2714,1,5,1,0
57,24395.17,1968.93,5.0,0.4253,1,4,1,1
56,42022.9,-5000.0,63.0,0.2486,0,1,1,0
41,41734.72,7400.26,16.0,0.1161,0,7,0,0
62,107632.8,2860.12,340.0,0.2491,2,2,1,0
32,36560.16,3138.77,213.0,0.1148,1,1,1,0
22,69755.67,1741.11,478.0,0.6553,1,5,1,0
70,90291.43,-1625.52,213.0,0.3017,2,7,1,0
19,61765.35,22968.22,145.0,0.1567,1,4,1,1
34,28154.6,3305.73,147.0,0.1801,0,5,1,0
24,12887.81,5372.13,443.0,0.1197,2,1,0,0
31,63635.51,-5000.0,90.0,0.1599,1,1,1,0
40,86125.63,10080.85,350.0,0.5103,2,3,1,0
25,58649.08,2012.28,422.0,0.1235,2,2,0,0
44,,6566.51,463.0,0.7393,0,7,1,0
70,109798.68,10218.67,40.0,0.0426,2,1,1,0
25,65934.36,2168.74,322.0,0.6501,1,1,1,0
70,17484.18,-2415.95,389.0,0.167,0,5,1,0
41,46276.52,-5000.0,327.0,0.1567,1,4,1,0
51,79255.38,-97.44,403.0,0.4901,1,4,1,0
43,38780.51,-2459.26,452.0,0.1526,1,1,1,0
36,82642.64,-5000.0,422.0,0.23,1,5,1,0
24,43326.58,14624.69,349.0,0.1539,2,4,1,0
51,53358.69,10862.13,93.0,0.4388,1,7,1,1
70,36231.47,-5000.0,406.0,0.1565,1,3,1,0
47,48988.41,4229.68,328.0,0.2481,2,5,1,0
52,50311.19,-3537.95,136.0,0.0622,2,2,0,0
54,8000.0,5934.35,310.0,0.1682,1,7,0,0
40,33960.17,-3397.18,81.0,0.0571,2,5,1,0
24,14169.8,-1311.98,400.0,0.2817,0,6,1,0
46,34822.28,10704.32,307.0,0.4268,2,2,1,0
67,,9554.73,309.0,0.1945,1,3,0,0
35,70295.53,15075.84,121.0,0.567,2,7,0,1
67,70585.0,1263.62,72.0,0.2654,2,7,0,0
66,59007.35,-5000.0,206.0,0.1397,2,5,1,0
31,13308.77,10370.35,167.0,0.2909,1,3,0,0
50,42546.63,10416.7,410.0,0.1289,2,2,1,0
60,11320.19,8026.16,472.0,0.1982,1,3,1,0
46,41317.67,-2950.01,302.0,0.26,2,4,1,0
57,61185.53,-5000.0,382.0,0.2511,0,3,1,0
69,69802.61,7287.71,453.0,0.0806,2,4,0,0
53,56821.12,-4089.22,352.0,0.0566,1,5,1,0
65,76461.79,536.21,170.0,0.4404,2,1,1,0
63,51493.91,26252.08,111.0,0.253,2,3,1,0
64,39160.99,20031.59,134.0,0.2667,0,2,1,0
66,66841.51,9341.52,150.0,0.017,2,5,1,0
30,67661.9,-2298.14,102.0,0.0907,0,5,1,0
19,31895.71,-2778.6,324.0,0.391,1,2,0,0
26,54474.56,8726.32,468.0,0.3546,2,3,1,0
32,37642.17,14975.92,124.0,0.2724,2,6,0,0
57,8000.0,-1093.08,206.0,0.1501,1,4,1,0
47,56002.66,-654.41,451.0,0.1215,0,3,0,0
44,12636.95,,441.0,0.1898,2,3,0,0
18,53205.61,-5000.0,12.0,0.0712,2,5,1,0
56,8000.0,-5000.0,165.0,0.051,2,2,0,0
38,27008.32,-5000.0,,0.0878,0,6,1,0
61,34160.03,7368.47,138.0,0.4654,1,1,1,0
24,75043.12,5175.96,,0.7578,2,5,1,0
34,31662.12,12095.6,370.0,0.3329,2,5,1,0
21,18125.73,-5000.0,30.0,0.4243,2,1,1,1
34,54108.63,-5000.0,296.0,0.3353,0,7,1,0
70,39575.66,6645.77,276.0,0.4002,2,2,1,0
45,64764.01,-3976.24,251.0,0.079,2,2,1,0
43,19703.0,-3395.45,346.0,0.3264,0,3,0,0
33,50271.35,11102.01,211.0,0.1514,1,2,1,1
33,106739.17,-1423.58,341.0,0.2898,2,4,1,0
56,39018.03,-487.31,223.0,0.1209,1,7,1,0
74,49668.26,999.28,453.0,0.2413,0,6,1,0
60,8000.0,1484.64,400.0,0.0887,2,6,1,0
60,23675.52,8479.49,25.0,0.2996,2,3,0,0
44,56493.02,-5000.0,73.0,0.2406,1,2,1,0
23,36752.56,1495.07,191.0,0.1422,2,5,1,0
59,60360.82,12298.98,24.0,0.1804,2,6,1,0
64,55623.47,20062.01,33.0,0.1497,1,7,1,1
47,12049.26,-5000.0,2.0,0.3909,1,2,1,0
23,70382.66,5648.05,431.0,0.3317,2,6,1,0
58,13932.88,1479.11,237.0,0.1233,2,2,1,0
70,25876.95,2209.65,375.0,0.1725,1,7,1,0
30,50737.12,-3316.65,392.0,0.3193,0,6,0,1
27,84175.58,9046.44,79.0,0.2666,2,4,1,0
60,19903.09,8635.95,322.0,0.0966,2,2,0,0
36,48692.11,23183.0,296.0,0.1075,0,1,1,0
58,48900.51,-5000.0,475.0,0.48,2,1,1,0
58,61434.0,-5000.0,419.0,0.355,2,2,1,0
33,74600.76,19437.85,292.0,0.4464,2,1,0,0
20,34898.12,2584.86,324.0,0.3488,0,2,1,0
49,70296.23,-654.38,244.0,0.2363,2,2,0,0
41,78258.04,4505.93,280.0,0.7623,1,3,1,0
66,89598.98,-5000.0,279.0,0.4086,0,5,0,0
38,57548.08,6006.88,424.0,0.4634,2,2,0,0
32,48935.92,2357.9,423.0,0.3491,2,7,1,0
67,33135.39,11590.23,106.0,0.3159,1,7,0,0
59,8525.33,9856.1,7.0,0.3107,2,6,1,0
53,,10522.66,125.0,0.2167,2,5,1,1
72,47808.44,4526.69,223.0,0.3197,0,6,1,0
62,42262.69,15834.77,105.0,0.0606,0,2,0,0
67,59942.95,7610.02,197.0,0.2724,2,5,1,0
63,8645.67,-1264.97,208.0,0.2278,0,4,1,0
40,40450.64,-3473.8,457.0,0.3281,2,2,0,0
21,94869.24,-2572.25,210.0,0.1768,1,4,1,0
52,69889.97,7710.64,89.0,0.3029,2,4,1,0
61,60404.75,-5000.0,196.0,0.3514,2,1,0,0
74,54767.06,4240.85,12.0,0.7405,2,2,1,0
56,35864.2,-3662.99,14.0,0.4154,1,4,0,0
50,8000.0,-5000.0,303.0,0.4865,2,5,1,0
50,56428.21,-5000.0,120.0,0.5015,1,5,0,1
24,8000.0,2809.67,300.0,0.2199,1,5,0,0
18,36861.1,9110.2,17.0,0.3211,2,4,1,0
20,44908.52,-2407.49,153.0,0.1944,0,3,0,0
69,33820.24,-5000.0,275.0,0.4364,2,5,0,0
63,99284.58,28234.67,259.0,0.1351,2,5,0,0
32,90608.57,11942.37,284.0,0.4649,2,2,1,0
42,70820.29,10458.23,286.0,0.371,1,6,0,0
45,21866.83,16023.03,154.0,0.1603,2,6,1,1
32,93035.38,3738.96,169.0,0.6164,1,1,1,1
42,60474.23,1919.99,195.0,0.4292,2,6,1,0
37,21450.51,13846.33,201.0,0.2051,0,7,0,0
57,45817.92,13792.34,377.0,0.2907,0,4,1,0
61,68964.37,7921.49,68.0,0.4127,1,2,1,0
23,30028.03,10059.98,269.0,0.2513,2,4,0,0
44,48513.31,-5000.0,370.0,0.4571,2,2,1,0
74,52911.91,940.24,163.0,0.7326,2,4,1,0
67,17478.64,16630.52,186.0,0.234,1,6,1,0
63,,9434.75,325.0,0.0221,1,2,0,0
59,19363.44,-5000.0,309.0,0.1826,2,3,0,0
18,66716.7,-1248.82,265.0,0.2779,2,6,1,0
73,22298.61,15327.65,204.0,0.147,2,5,1,0
59,52295.09,6641.74,22.0,0.3489,0,6,0,0
68,10246.1,4455.11,77.0,0.3556,0,5,0,1
69,16664.08,4695.69,233.0,0.227,2,2,1,0
32,,2331.51,336.0,0.3874,2,5,0,0
18,37760.62,-1193.94,97.0,0.1658,2,7,1,0
55,49509.54,-3668.71,200.0,0.155,1,5,0,0
44,54118.88,11082.6,118.0,0.5816,2,2,1,0
19,8000.0,4900.36,88.0,0.5117,0,1,0,0
33,40784.02,8656.42,431.0,0.1642,0,4,0,0
74,26235.7,7373.51,448.0,0.0789,1,7,1,0
38,58354.46,14269.73,472.0,0.1688,0,3,1,0
32,,6637.14,,0.3712,1,2,1,0
55,42979.22,9588.88,193.0,0.3903,1,5,0,0
55,26376.28,4338.26,349.0,0.1849,0,4,1,0
36,88116.19,-4579.55,136.0,0.6446,0,2,1,0
66,12910.51,1195.06,276.0,0.3983,0,5,1,0
51,35006.65,7719.35,121.0,0.5222,1,6,0,0
27,47689.96,8421.38,300.0,0.1228,2,1,1,1
36,38715.99,14608.22,202.0,0.3994,0,7,0,0
66,25901.6,-679.36,172.0,0.3862,2,4,1,0
23,8000.0,4807.99,41.0,0.2197,1,7,1,0
18,27712.28,,126.0,0.2279,2,1,0,0
55,21015.38,15994.5,211.0,0.2193,1,4,0,0
43,86980.61,6011.59,284.0,0.0148,0,1,1,0
32,101617.4,6164.75,401.0,0.3995,2,4,1,0
44,43730.21,2714.72,355.0,0.1341,1,3,1,0
28,9881.09,1199.45,261.0,0.2992,1,3,1,0
39,63451.1,-5000.0,237.0,0.1611,1,7,1,0
31,20473.09,-5000.0,224.0,0.3497,1,1,0,0
51,31270.72,4430.76,429.0,0.487,1,6,1,0
56,29278.76,3433.19,402.0,0.2758,2,4,1,0
70,32487.36,4475.39,186.0,0.1466,0,1,0,0
21,36131.99,10531.11,271.0,0.3487,2,4,1,0
36,12162.45,3743.51,180.0,0.4431,0,6,0,0
33,,213.51,271.0,0.3625,2,3,0,0
51,70498.61,1320.19,204.0,0.0739,2,1,1,0
48,44161.08,4951.25,408.0,0.2676,2,6,0,0
68,48132.85,-40.02,338.0,0.0985,2,1,1,0
